Date/Time,15 Oct 2024 23.53.45,,,
1897.5,0.035322793,,,
1900,0.035522074,,,
1902.5,0.062773935,,,
1905,0.070595764,,,
1907.5,0.086289249,,,
1910,0.047777936,,,
1912.5,0.051365018,,,
1915,0.089079201,,,
1917.5,0.053407662,,,
1920,0.027999166,,,
1922.5,0.021173747,,,
1925,0.047329552,,,
1927.5,0.053308021,,,
1930,0.022817826,,,
1932.5,0.050119504,,,
1935,0.011109989,,,
1937.5,0.032084454,,,
1940,0.03851131,,,
1942.5,0.074531592,,,
1945,0.006177752,,,
1947.5,0.188869819,,,
1950,0.13057974,,,
1952.5,0.059386134,,,
1955,0.065912627,,,
1957.5,0.044390138,,,
1960,0.039956108,,,
1962.5,0.035771176,,,
1965,0.039856464,,,
1967.5,0.043393727,,,
1970,0.064368188,,,
1972.5,0.077620462,,,
1975,0.09929242,,,
1977.5,0.067556709,,,
1980,0.075278901,,,
1982.5,0.129384056,,,
1985,0.129284412,,,
1987.5,0.077520825,,,
1990,0.048973631,,,
1992.5,0.032931402,,,
1995,0.017885588,,,
1997.5,0.037415255,,,
2000,0.051962867,,,
